index,Order ID,Date,Status,Fulfilment,Sales_Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship_city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,Unnamed: 22
126626,406-0877598-7913957,06-02-22,Cancelled,Amazon,Amazon.in,Expedited,SET393,SET393-KR-NP-XXXL,Set,3XL,B09QJ57JPK,Cancelled,0,,,MUMBAI,MAHARASHTRA,400104.0,IN,,False,,False
126627,406-0877598-7913957,06-02-22,Cancelled,Amazon,Amazon.in,Expedited,SET402,SET402-KR-NP-XXXL,Set,3XL,B09VC5Z5Z7,Cancelled,0,,,MUMBAI,MAHARASHTRA,400104.0,IN,,False,,False
126748,404-8541216-2533911,06-02-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3798,JNE3798-KR-XXXL,Western Dress,3XL,B09SDYHWLW,Unshipped,1,INR,725.0,MUMBAI,MAHARASHTRA,400069.0,IN,,False,,False
126749,404-7869342-5862704,06-02-22,Cancelled,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-XXXL,Western Dress,3XL,B09SDY4VDC,,0,INR,700.0,MUMBAI,MAHARASHTRA,400069.0,IN,,False,Easy Ship,False
126838,408-0770315-9915566,06-02-22,Cancelled,Amazon,Amazon.in,Expedited,NW001,NW001-TP-PJ-S,Set,S,B0922VHFXQ,Unshipped,1,INR,539.0,MUMBAI,MAHARASHTRA,400016.0,IN,,False,,False
126865,171-7427634-5795529,06-02-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3787,JNE3787-KR-S,kurta,S,B09RKBXM5B,Cancelled,0,,,MUMBAI,MAHARASHTRA,400050.0,IN,,False,,False
126883,407-6946240-2550703,06-02-22,Cancelled,Merchant,Amazon.in,Standard,JNE3660,JNE3660-TP-N-L,Top,L,B08ZHX5NDS,,0,INR,353.33,MUMBAI,MAHARASHTRA,400025.0,IN,,False,Easy Ship,False
127628,405-4117826-4672353,06-01-22,Cancelled,Merchant,Amazon.in,Standard,SET240,SET240-KR-PP-S,Set,S,B08N4RLSR9,,0,INR,551.43,MUMBAI,MAHARASHTRA,400101.0,IN,,False,Easy Ship,False
127870,402-3147000-7423551,06-01-22,Cancelled,Amazon,Amazon.in,Expedited,J0117,J0117-TP-M,Top,M,B08N4TGTRV,Unshipped,1,INR,522.0,MUMBAI,MAHARASHTRA,400089.0,IN,,False,,False
127871,402-3147000-7423551,06-01-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3687,JNE3687-TU-M,Top,M,B0986XRZ8X,Unshipped,1,INR,545.0,MUMBAI,MAHARASHTRA,400089.0,IN,,False,,False
127876,171-9371919-7724361,06-01-22,Cancelled,Amazon,Amazon.in,Expedited,J0210,J0210-DR-XS,Ethnic Dress,XS,B09832F82B,Cancelled,0,,,MUMBAI,MAHARASHTRA,400072.0,IN,,False,,False
128133,405-6761825-4145107,06-01-22,Cancelled,Amazon,Amazon.in,Expedited,J0157,J0157-DR-M,Western Dress,M,B0983292DV,Unshipped,1,INR,659.0,MUMBAI,MAHARASHTRA,400074.0,IN,,False,,False
128216,403-4804467-1991502,06-01-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3738,JNE3738-KR-S,kurta,S,B099NP12NN,Cancelled,0,,,MUMBAI,MAHARASHTRA,400016.0,IN,,False,,False
128951,404-1385746-5321913,05-31-22,Cancelled,Amazon,Amazon.in,Expedited,J0339,J0339-DR-XL,Western Dress,XL,B0982ZDB2S,Unshipped,1,INR,825.0,MUMBAI,MAHARASHTRA,400016.0,IN,,False,,False
128962,408-9803724-6565965,05-31-22,Cancelled,Amazon,Amazon.in,Expedited,MEN5024,MEN5024-KR-L,kurta,L,B08YYSQJTC,Unshipped,1,INR,665.0,MUMBAI,MAHARASHTRA,400056.0,IN,,False,,False
128969,404-3802633-7250760,05-31-22,Cancelled,Amazon,Amazon.in,Expedited,SET044,SET044-KR-NP-M,Set,M,B07Q2RTSFB,Unshipped,1,INR,612.0,MUMBAI,MAHARASHTRA,400017.0,IN,,False,,False
49054,408-7992960-7468306,05-31-22,Cancelled,Merchant,Amazon.in,Standard,MEN5032,MEN5032-KR-L,kurta,L,B08YZ13V5N,,0,INR,772.38,MUMBAI,MAHARASHTRA,400056.0,IN,,False,Easy Ship,False
49170,404-1926964-8729920,05-31-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3703,JNE3703-KR-M,kurta,M,B099FCVXXD,Unshipped,1,INR,301.0,Mumbai,MAHARASHTRA,400083.0,IN,,False,,False
49525,171-4364655-4405141,05-31-22,Cancelled,Amazon,Amazon.in,Expedited,J0096,J0096-KR-XXL,kurta,XXL,B089G1TKY8,Unshipped,1,INR,635.0,MUMBAI,MAHARASHTRA,400018.0,IN,,False,,False
49528,404-9947933-1574735,05-31-22,Cancelled,Amazon,Amazon.in,Expedited,NW012,NW012-TP-PJ-M,Set,M,B0922QTZQ5,Unshipped,1,INR,537.0,MUMBAI,MAHARASHTRA,400064.0,IN,,False,,False
49665,404-1998088-7337152,05-31-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-XXL,Western Dress,XXL,B09SDXSQ33,Unshipped,1,INR,771.0,MUMBAI,MAHARASHTRA,400060.0,IN,,False,,False
49666,403-7134877-6044360,05-31-22,Cancelled,Amazon,Amazon.in,Expedited,NW029,NW029-ST-SR-L,Set,L,B0922PX5TM,Cancelled,0,,,MUMBAI,MAHARASHTRA,400099.0,IN,,False,,False
49671,403-5745142-0593123,05-31-22,Cancelled,Amazon,Amazon.in,Expedited,NW029,NW029-ST-SR-L,Set,L,B0922PX5TM,Cancelled,0,,,MUMBAI,MAHARASHTRA,400099.0,IN,,False,,False
50065,408-9227325-5737904,05-31-22,Cancelled,Merchant,Amazon.in,Standard,PJNE3291,PJNE3291-KR-4XL,kurta,4XL,B09PD1SNDL,,0,INR,827.62,MUMBAI,MAHARASHTRA,400067.0,IN,,False,Easy Ship,False
50066,408-2733349-8204336,05-31-22,Cancelled,Amazon,Amazon.in,Expedited,PSET264,PSET264-KR-NP-4XL,Set,4XL,B09M778LNG,Unshipped,1,INR,1399.0,MUMBAI,MAHARASHTRA,400067.0,IN,,False,,False
50067,408-2733349-8204336,05-31-22,Cancelled,Amazon,Amazon.in,Expedited,PSET268,PSET268-KR-NP-4XL,Set,4XL,B09M78RCYW,Unshipped,1,INR,1399.0,MUMBAI,MAHARASHTRA,400067.0,IN,,False,,False
50082,408-8238744-4546720,05-31-22,Cancelled,Merchant,Amazon.in,Standard,PJNE3291,PJNE3291-KR-4XL,kurta,4XL,B09PD1SNDL,,0,INR,827.62,MUMBAI,MAHARASHTRA,400067.0,IN,,False,Easy Ship,False
50083,408-1324741-3379549,05-31-22,Cancelled,Amazon,Amazon.in,Expedited,PSET268,PSET268-KR-NP-4XL,Set,4XL,B09M78RCYW,Unshipped,1,INR,1399.0,MUMBAI,MAHARASHTRA,400067.0,IN,,False,,False
50084,408-1324741-3379549,05-31-22,Cancelled,Amazon,Amazon.in,Expedited,PSET264,PSET264-KR-NP-4XL,Set,4XL,B09M778LNG,Unshipped,1,INR,1399.0,MUMBAI,MAHARASHTRA,400067.0,IN,,False,,False
50184,404-1255764-6988316,05-31-22,Cancelled,Merchant,Amazon.in,Standard,JNE3468,JNE3468-KR-XL,kurta,XL,B08RP67NGB,,0,,,MUMBAI,MAHARASHTRA,400014.0,IN,,False,Easy Ship,False
50299,406-6753941-4692312,05-31-22,Cancelled,Merchant,Amazon.in,Standard,SET145,SET145-KR-NP-L,Set,L,B0822SX9WB,,0,INR,750.48,MUMBAI,MAHARASHTRA,400005.0,IN,,False,Easy Ship,False
51101,407-9672182-8295558,05-30-22,Cancelled,Merchant,Amazon.in,Standard,JNE2014,JNE2014-KR-178-M,kurta,M,B077M6KWYJ,,0,INR,341.9,MUMBAI,MAHARASHTRA,400088.0,IN,,False,Easy Ship,False
51149,402-8214232-6076311,05-30-22,Cancelled,Merchant,Amazon.in,Standard,JNE3904,JNE3904-DR-L,Western Dress,L,B09Y25NR54,,0,INR,570.48,Mumbai,MAHARASHTRA,400007.0,IN,,False,Easy Ship,False
51246,405-8036794-7050725,05-30-22,Cancelled,Amazon,Amazon.in,Expedited,SET304,SET304-KR-DPT-XXL,Set,XXL,B09K3YHSDV,Cancelled,0,,,MUMBAI,MAHARASHTRA,400101.0,IN,,False,,False
51314,406-4880194-0396304,05-30-22,Cancelled,Merchant,Amazon.in,Standard,JNE3800,JNE3800-KR-XXL,Western Dress,XXL,B09SDYNZQ5,,0,INR,734.29,MUMBAI,MAHARASHTRA,400013.0,IN,,False,Easy Ship,False
51323,405-9931450-2183533,05-30-22,Cancelled,Amazon,Amazon.in,Expedited,SET304,SET304-KR-DPT-XXL,Set,XXL,B09K3YHSDV,Unshipped,1,INR,1186.0,MUMBAI,MAHARASHTRA,400101.0,IN,,False,,False
51479,171-6677734-5695559,05-30-22,Cancelled,Amazon,Amazon.in,Expedited,J0236,J0236-SKD-XS,Set,XS,B08ZYR2ZVM,Unshipped,1,INR,949.0,MUMBAI,MAHARASHTRA,400051.0,IN,,False,,False
51869,407-4997920-6223520,05-29-22,Cancelled,Merchant,Amazon.in,Standard,J0118,J0118-TP-XL,Top,XL,B08N4RDVZP,,0,INR,503.81,MUMBAI,MAHARASHTRA,400016.0,IN,,False,Easy Ship,False
52006,171-2266060-9112353,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,J0236,J0236-SKD-XS,Set,XS,B08ZYR2ZVM,Unshipped,1,INR,949.0,MUMBAI,MAHARASHTRA,400051.0,IN,,False,,False
52168,403-6619976-3937922,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,SET395,SET395-KR-NP-XXL,Set,XXL,B09RKCY3CP,Unshipped,1,INR,962.0,MUMBAI,MAHARASHTRA,400101.0,IN,,False,,False
52178,403-8122127-1536354,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,SET395,SET395-KR-NP-XXL,Set,XXL,B09RKCY3CP,Cancelled,0,,,MUMBAI,MAHARASHTRA,400101.0,IN,,False,,False
52179,403-8122127-1536354,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,SET277,SET277-KR-NP-XXL,Set,XXL,B0983FZLXC,Cancelled,0,,,MUMBAI,MAHARASHTRA,400101.0,IN,,False,,False
52451,405-7696951-9465155,05-29-22,Cancelled,Merchant,Amazon.in,Standard,SET385,SET385-KR-NP-XXL,Set,XXL,B09K3MMPJX,,0,,,MUMBAI,MAHARASHTRA,400056.0,IN,,False,Easy Ship,False
52592,402-3809454-7666719,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,J0097,J0097-KR-M,kurta,M,B08BJT3PSM,Unshipped,1,INR,568.0,MUMBAI,MAHARASHTRA,400026.0,IN,,False,,False
52595,408-8387776-8434716,05-29-22,Cancelled,Merchant,Amazon.in,Standard,J0126,J0126-SKD-L,Set,L,B08TZD5W7J,,0,INR,745.71,MUMBAI,MAHARASHTRA,400009.0,IN,,False,Easy Ship,False
52596,408-6576428-1238723,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,SET272,SET272-KR-PP-L,Set,L,B0983CDVST,Unshipped,1,INR,852.0,MUMBAI,MAHARASHTRA,400009.0,IN,,False,,False
53066,171-8023040-7473938,05-28-22,Cancelled,Merchant,Amazon.in,Standard,J0094,J0094-KR-XL,kurta,XL,B089G11B4C,,0,INR,574.29,MUMBAI,MAHARASHTRA,400068.0,IN,,False,Easy Ship,False
53067,171-8023040-7473938,05-28-22,Cancelled,Merchant,Amazon.in,Standard,JNE3787,JNE3787-KR-XXL,kurta,XXL,B09RKBXH45,,0,INR,463.81,MUMBAI,MAHARASHTRA,400068.0,IN,,False,Easy Ship,False
53068,171-1688774-4789958,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3698,JNE3698-KR-XXL,kurta,XXL,B097ZYJGLT,Unshipped,1,INR,399.0,MUMBAI,MAHARASHTRA,400068.0,IN,,False,,False
53875,407-5625250-5131505,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,SET265,SET265-KR-NP-XL,Set,XL,B0983DQLBQ,Unshipped,1,INR,889.0,MUMBAI,MAHARASHTRA,400078.0,IN,,False,,False
53940,403-0568030-9065113,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3618,JNE3618-KR-XL,kurta,XL,B092SGXQBG,Cancelled,0,,,Mumbai,MAHARASHTRA,400056.0,IN,,False,,False
54043,404-4494334-7840354,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3252,JNE3252-KR-XXL,kurta,XXL,B07R5WHRWL,Cancelled,0,,,MUMBAI,MAHARASHTRA,400022.0,IN,,False,,False
54360,171-3464413-1570738,05-27-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3689,JNE3689-TU-S,Top,S,B094FJC1XS,Unshipped,1,INR,434.0,MUMBAI,MAHARASHTRA,400001.0,IN,,False,,False
54367,405-2706372-8691530,05-27-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3689,JNE3689-TU-S,Top,S,B094FJC1XS,Cancelled,0,,,MUMBAI,MAHARASHTRA,400001.0,IN,,False,,False
54395,402-5358493-0229911,05-27-22,Cancelled,Amazon,Amazon.in,Expedited,J0244,J0244-SKD-M,Set,M,B0925X6RTJ,Unshipped,1,INR,1238.0,MUMBAI,MAHARASHTRA,400079.0,IN,,False,,False
54396,402-5358493-0229911,05-27-22,Cancelled,Amazon,Amazon.in,Expedited,J0244,J0244-SKD-L,Set,L,B0925WM8Z6,Unshipped,1,INR,1238.0,MUMBAI,MAHARASHTRA,400079.0,IN,,False,,False
54489,406-4160490-7375556,05-27-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-XXXL,Western Dress,3XL,B09SDY4VDC,Cancelled,0,,,mumbai,MAHARASHTRA,400093.0,IN,,False,,False
54781,406-5919703-6366703,05-27-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-A-S,Western Dress,S,B09TH4H7T2,Unshipped,1,INR,771.0,MUMBAI,MAHARASHTRA,400093.0,IN,,False,,False
55129,171-0578076-1206703,05-27-22,Cancelled,Merchant,Amazon.in,Standard,J0399,J0399-DR-S,Western Dress,S,B09SDX2WZJ,,0,INR,753.33,MUMBAI,MAHARASHTRA,400050.0,IN,,False,Easy Ship,False
55535,403-8268367-7811539,05-27-22,Cancelled,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-M,Set,M,B09KXV4BN8,Cancelled,0,,,MUMBAI,MAHARASHTRA,400066.0,IN,,False,,False
55536,403-8268367-7811539,05-27-22,Cancelled,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-M,Set,M,B09NQ3TN2T,Cancelled,0,,,MUMBAI,MAHARASHTRA,400066.0,IN,,False,,False
55593,171-4638402-7717121,05-26-22,Cancelled,Amazon,Amazon.in,Expedited,J0236,J0236-SKD-XL,Set,XL,B08ZYPQ3XV,Cancelled,0,,,Mumbai,MAHARASHTRA,400013.0,IN,,False,,False
55625,402-4713954-2550740,05-26-22,Cancelled,Amazon,Amazon.in,Expedited,SET328,SET328-KR-NP-S,Set,S,B09K3FG237,Unshipped,1,INR,545.0,MUMBAI,MAHARASHTRA,400090.0,IN,,False,,False
55861,404-3868749-8706744,05-26-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-XS,Western Dress,XS,B09SDY9SQ6,Cancelled,0,,,Mumbai,MAHARASHTRA,400042.0,IN,,False,,False
55915,402-3346735-1982712,05-26-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3468,JNE3468-KR-XS,kurta,XS,B08RP5393W,Cancelled,0,,,MUMBAI,MAHARASHTRA,400059.0,IN,,False,,False
56135,171-3313742-1297907,05-26-22,Cancelled,Merchant,Amazon.in,Standard,JNE3904,JNE3904-DR-XL,Western Dress,XL,B09Y26SM95,,0,INR,570.48,MUMBAI,MAHARASHTRA,400057.0,IN,,False,Easy Ship,False
56525,406-7069427-6076318,05-26-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3865,JNE3865-TP-XXL,Top,XXL,B09TZTZ58D,Cancelled,0,,,Mumbai,MAHARASHTRA,400016.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
56688,405-3740400-1352321,05-26-22,Cancelled,Merchant,Amazon.in,Standard,J0088,J0088-TP-M,Top,M,B092D2GLW2,,0,INR,380.0,MUMBAI,MAHARASHTRA,400083.0,IN,,False,Easy Ship,False
56703,405-5251579-2246762,05-26-22,Cancelled,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-XL,Set,XL,B09KXWW582,Unshipped,1,INR,641.0,MUMBAI,MAHARASHTRA,400068.0,IN,,False,,False
56825,408-7850522-5886713,05-25-22,Cancelled,Amazon,Amazon.in,Expedited,JNE2014,JNE2014-KR-178-XL,kurta,XL,B077MM3LFJ,Unshipped,1,INR,359.0,MUMBAI,MAHARASHTRA,400069.0,IN,,False,,False
56826,408-0915548-8391560,05-25-22,Cancelled,Merchant,Amazon.in,Standard,JNE3461,JNE3461-KR-XL,kurta,XL,B08B3YPXKZ,,0,INR,380.0,MUMBAI,MAHARASHTRA,400069.0,IN,,False,Easy Ship,False
56963,406-5528567-5076310,05-25-22,Cancelled,Amazon,Amazon.in,Expedited,SET374,SET374-KR-NP-L,Set,L,B09NDKQD88,Cancelled,0,,,MUMBAI,MAHARASHTRA,400022.0,IN,,False,,False
56991,407-3696352-3555555,05-25-22,Cancelled,Amazon,Amazon.in,Expedited,J0341,J0341-DR-L,Western Dress,L,B099NRCT7B,Cancelled,0,,,Mumbai,MAHARASHTRA,400017.0,IN,,False,,False
57206,403-4178607-1822758,05-25-22,Cancelled,Merchant,Amazon.in,Standard,JNE3510,JNE3510-KR-L,kurta,L,B08WPR181B,,0,,,Mumbai,MAHARASHTRA,400097.0,IN,,False,Easy Ship,False
58108,402-7685618-6513144,05-24-22,Cancelled,Amazon,Amazon.in,Expedited,J0008,J0008-SKD-L,Set,L,B0894YB3B1,Unshipped,1,INR,1133.0,MUMBAI,MAHARASHTRA,400084.0,IN,,False,,False
58244,407-0550735-8308326,05-24-22,Cancelled,Amazon,Amazon.in,Expedited,SET348,SET348-KR-NP-XL,Set,XL,B09QJ68QLV,Cancelled,0,,,MUMBAI,MAHARASHTRA,400092.0,IN,,False,,False
58443,402-6021090-4305900,05-24-22,Cancelled,Amazon,Amazon.in,Expedited,SET328,SET328-KR-NP-XXL,Set,XXL,B09K3WKWR2,Cancelled,0,,,MUMBAI,MAHARASHTRA,400064.0,IN,,False,,False
58457,402-4272351-8253142,05-24-22,Cancelled,Amazon,Amazon.in,Expedited,SET328,SET328-KR-NP-XXL,Set,XXL,B09K3WKWR2,Cancelled,0,,,MUMBAI,MAHARASHTRA,400064.0,IN,,False,,False
58539,403-5364554-8343556,05-24-22,Cancelled,Merchant,Amazon.in,Standard,SET365,SET365-KR-NP-XXL,Set,XXL,B09QJ46PYP,,0,INR,1159.82,MUMBAI,MAHARASHTRA,400018.0,IN,,False,Easy Ship,False
58609,171-5208912-4297153,05-24-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3518,JNE3518-KR-L,kurta,L,B08XVQM1LP,Cancelled,0,,,MUMBAI,MAHARASHTRA,400058.0,IN,,False,,False
58610,171-5208912-4297153,05-24-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3739,JNE3739-KR-L,kurta,L,B099FC39QH,Cancelled,0,,,MUMBAI,MAHARASHTRA,400058.0,IN,,False,,False
